Id,SalePrice
1568,235287.65827883876
1569,144334.10276003974
1570,136926.281090945
1571,129879.59098509383
1572,151657.85166888963
1573,294218.2462134831
1574,139995.84372824169
1575,246547.11027543654
1576,224200.24539740532
1577,202546.03167004726
1578,131315.33170356968
1579,147280.38107723722
1580,204076.67744759182
1581,149774.7515323985
1582,127705.29165960655
1583,375269.5877887634
1584,261735.60575436236
1585,152953.675171931
1586,79300.30508281494
1587,114538.94542787567
1588,145145.45519764474
1589,106283.69390592634
1590,149440.32551379802
1591,100361.62327519519
1592,143330.58374494337
1593,133058.86126008438
1594,148810.13185891445
1595,130306.08239936284
1596,250280.98052638586
1597,189247.05293559033
1598,190410.32859033893
1599,203590.55183292585
1600,210569.42283461493
1601,64426.89853608192
1602,112023.12528115782
1603,80957.24474789095
1604,293489.2936430426
1605,284298.10436426045
1606,167120.56388697374
1607,175500.2954614381
1608,218371.8965291139
1609,197400.2581293541
1610,159209.95440042095
1611,148767.09062597202
1612,175611.3458574082
1613,166572.23591131502
1614,139213.12008742514
1615,93023.9315807857
1616,80421.20647977619
1617,89572.40762886031
1618,127751.49461596341
1619,125733.68986241565
1620,180603.0332659057
1621,134011.83014883948
1622,147289.88559519703
1623,332476.5450003063
1624,234256.95894355015
1625,117780.41880515515
1626,174627.98803599295
1627,197028.99688085204
1628,328430.4992781001
1629,197970.82808955482
1630,400477.22054775147
1631,223434.99403681184
1632,253912.915481113
1633,185820.89326219336
1634,192093.18990862754
1635,193138.8598150927
1636,161348.8817599476
1637,177788.12809145046
1638,221116.2292467851
1639,193593.4058360681
1640,283235.26457134326
1641,209260.95466037697
1642,238368.7774357336
1643,248505.60142694082
1644,232845.77422665252
1645,188557.273325283
1646,161068.60093671017
1647,177747.8113647177
1648,136401.45147365856
1649,135594.16380362486
1650,126925.06073375841
1651,123743.85031639278
1652,104475.01529818882
1653,100934.8128619258
1654,171834.5116158708
1655,172838.31731507275
1656,162835.26764813522
1657,173538.9753198395
1658,167204.6621362134
1659,151498.08940508348
1660,173727.5512258681
1661,473167.20189155434
1662,486306.7525928816
1663,425968.47886892536
1664,399081.137883912
1665,324251.8481126768
1666,354238.3220676406
1667,433772.8581911258
1668,346592.2327158373
1669,313309.94015568553
1670,372932.9899391036
1671,279638.5464904421
1672,505423.36186870775
1673,325545.3350140212
1674,258658.90325364142
1675,191679.03670729767
1676,193283.9387693761
1677,209481.86136766095
1678,459481.4443563238
1679,396873.39768942504
1680,345698.4810656476
1681,281382.1354675824
1682,310141.88426237286
1683,200887.39847425785
1684,190503.9595084688
1685,190109.9349461838
1686,195526.89462458575
1687,181372.8274108573
1688,199335.19930414256
1689,202731.16108524287
1690,200779.01058925007
1691,188188.169539452
1692,299709.5742059962
1693,182584.0406591349
1694,191165.40660249998
1695,182449.24935310276
1696,317845.7640869926
1697,182449.24935310276
1698,426128.9373899884
1699,345302.1423920671
1700,273837.6976551284
1701,306513.11926124356
1702,269237.01427566836
1703,256959.41008728225
1704,321847.7870160585
1705,243137.55448854997
1706,517852.2814497808
1707,215259.9613405881
1708,215345.9593397319
1709,297806.3099811871
1710,245375.16112124204
1711,260904.172490156
1712,270648.4703742176
1713,279994.3416137752
1714,220169.15037107584
1715,203253.04116587323
1716,201745.00065811333
1717,201378.20194451668
1718,141094.0182183563
1719,216196.5742352961
1720,246374.21337182855
1721,199710.01006533636
1722,134101.58199138864
1723,163393.75036219394
1724,223704.2675275242
1725,268671.214878557
1726,196749.60129354335
1727,165189.48413108283
1728,199600.67473707878
1729,156795.942359548
1730,171535.40680964355
1731,123247.35993866094
1732,136437.62977909943
1733,119491.48569027838
1734,127537.33064437745
1735,141978.4769406115
1736,114132.86898509035
1737,368094.8738681688
1738,222199.53740234827
1739,385510.2649401357
1740,224039.72790285287
1741,203710.6522426213
1742,187600.1014726814
1743,193128.15246708284
1744,298296.57628132927
1745,202192.04260127162
1746,306816.373424685
1747,233212.759475242
1748,267892.48713877285
1749,162072.95341913
1750,143607.03835178577
1751,282359.33367973054
1752,119273.38766770612
1753,153226.27264324148
1754,235344.29204428455
1755,164393.97882148786
1756,136493.0582219117
1757,118287.97333230384
1758,163212.770729858
1759,180925.17247361815
1760,166780.9376612497
1761,161907.90632039873
1762,184824.57130184383
1763,183113.12564378273
1764,118568.1259060078
1765,201244.9747412283
1766,175503.77611601292
1767,225360.78590492893
1768,154391.74584475326
1769,182004.53251704472
1770,150809.1415609348
1771,139002.83154636662
1772,145333.7937255045
1773,135832.72539282567
1774,152730.37465716377
1775,137804.0852497047
1776,135040.6152724194
1777,104243.12539349649
1778,154623.89187258802
1779,119844.98085188845
1780,196926.12242009572
1781,132131.873133036
1782,95587.91133209261
1783,128429.34277483473
1784,118566.61289575817
1785,112021.60318449016
1786,170037.86232525943
1787,172407.0723225797
1788,53639.9544427803
1789,101648.7879430193
1790,85673.65113668462
1791,205676.34488978368
1792,150108.41742473614
1793,137711.4684057118
1794,154599.9142920939
1795,141461.75194919988
1796,141996.64675237087
1797,132131.05217512418
1798,121149.90758458487
1799,111390.4913159875
1800,139905.36265681707
1801,139139.3120756701
1802,173066.9518225203
1803,169921.60802323304
1804,139241.74256942555
1805,143568.60531400962
1806,135686.7464109264
1807,152189.78455209074
1808,120834.42253948806
1809,130702.01944621267
1810,164044.6481064347
1811,99315.04539179358
1812,108976.48238510355
1813,120971.71007540768
1814,92266.82519106692
1815,55467.06165517541
1816,105752.57487148957
1817,128972.83356040585
1818,147346.7952177405
1819,136077.08721902172
1820,91573.25950479595
1821,129635.76232201511
1822,153057.69756323288
1823,69441.62136736103
1824,153843.29339639455
1825,139604.89651797712
1826,110800.14646499882
1827,111765.20079745025
1828,137582.27895984502
1829,126972.24060238426
1830,157058.77360975213
1831,195511.81196017156
1832,137789.9004800259
1833,154610.77075526473
1834,139240.4496154334
1835,157526.25968803474
1836,139674.37540928734
1837,92566.42032180497
1838,133025.76831332338
1839,95342.17630119846
1840,147945.7560000556
1841,145906.00638107726
1842,97187.11313420448
1843,144520.9093292749
1844,151831.91569322872
1845,151211.56294563273
1846,158403.2669721597
1847,167391.3157057833
1848,62476.104027856745
1849,116994.4231443166
1850,129004.40999277125
1851,161641.91922421477
1852,141568.10226512153
1853,151135.03607163217
1854,181060.23601550737
1855,166600.74252519687
1856,243685.16391551562
1857,187434.26828557762
1858,165189.07305216114
1859,135418.93922494384
1860,163111.89305026346
1861,135418.93922494384
1862,334168.8657019745
1863,334168.8657019745
1864,334168.8657019745
1865,325780.0196886812
1866,362944.4866488047
1867,262748.66615498136
1868,345066.42729695636
1869,212313.79894556917
1870,248202.0025080541
1871,253310.7531452474
1872,177216.35141870118
1873,223855.66237553142
1874,142714.18498354548
1875,213836.9786050981
1876,209182.0661298819
1877,229050.35242440857
1878,213430.06553857902
1879,127954.70962352934
1880,135337.27254735425
1881,259223.68736211202
1882,281018.4361819763
1883,205428.54905828874
1884,227885.18364779616
1885,277826.72546448384
1886,331083.5017571521
1887,229713.830844914
1888,317535.1504670563
1889,177553.80978752553
1890,137325.30192860012
1891,162208.53877412985
1892,108546.1004151822
1893,141774.8271720327
1894,135120.2691516649
1895,164867.5841037743
1896,131627.47453496695
1897,124250.52186438753
1898,130771.01213032554
1899,163314.25547214615
1900,147477.7864650148
1901,169231.35398801643
1902,144756.22924080642
1903,261666.95018617436
1904,136503.25931569975
1905,172023.03270693994
1906,153406.73452083085
1907,207094.2895076788
1908,131145.185520143
1909,151043.44463655716
1910,131531.02775735842
1911,212235.12536590066
1912,376478.8019673431
1913,161270.07902090708
1914,68856.33235525321
1915,324474.01031507546
1916,63146.549029536276
1917,300800.8496022273
1918,143730.86863454862
1919,173217.3117212905
1920,166591.22433093624
1921,491776.9793374247
1922,328526.2542281433
1923,249230.08792169442
1924,219677.42797483117
1925,258939.46047114366
1926,433246.12434799987
1927,126089.84138716375
1928,179594.9197845048
1929,118955.64977789753
1930,156834.83529222882
1931,154427.7314856354
1932,139018.67053937432
1933,174623.54128690457
1934,191718.81639326233
1935,193778.0141453967
1936,190112.62195851962
1937,187601.43222856254
1938,184496.70019172828
1939,240210.64467117615
1940,212036.6613521751
1941,178080.23280274804
1942,186371.57066526526
1943,217579.73512054744
1944,353356.5559594429
1945,400820.88885809237
1946,173414.54707982836
1947,317866.8190524228
1948,167063.03211607842
1949,234170.7952106592
1950,183039.50070266938
1951,287032.62359625427
1952,214889.87334152425
1953,160742.83855239718
1954,225457.07208349224
1955,122834.38627978707
1956,333568.42552227306
1957,165234.59540776277
1958,359589.988143313
1959,151164.43378935615
1960,114442.5560291973
1961,116347.79462032487
1962,107248.66691289273
1963,113701.14280221907
1964,116638.16864373515
1965,151699.86834630193
1966,165855.72780912658
1967,271260.411484365
1968,433029.2379250594
1969,422474.04644109483
1970,506782.85710644495
1971,494009.8769304815
1972,420456.1864940984
1973,301637.89610563003
1974,355608.1207057476
1975,384555.1393404523
1976,282169.66383588413
1977,428756.80554762477
1978,419232.3801306145
1979,329719.9075764576
1980,202823.22474542365
1981,367815.6774168466
1982,229417.3197998523
1983,227893.3818100749
1984,197779.30189948622
1985,238464.19781723229
1986,242862.95061751606
1987,197452.7302946166
1988,184487.7340055186
1989,206993.3307414524
1990,255536.20260166965
1991,209481.86136766095
1992,239027.42427375153
1993,186113.65111360664
1994,289903.54397289717
1995,197631.6653602753
1996,286023.69768091623
1997,359232.62942644226
1998,374742.99961812695
1999,269769.74662812805
2000,347171.099362428
2001,287166.5510707883
2002,246497.34346141014
2003,256845.53700349206
2004,290329.1798250604
2005,239744.53930651906
2006,233964.24526413326
2007,262237.4650759168
2008,213753.26102683306
2009,197392.16704838583
2010,204716.77103684988
2011,153576.1957382161
2012,194441.78978464112
2013,192690.71356178905
2014,196188.4791978775
2015,206709.50050292406
2016,197700.5200105294
2017,213215.25121450349
2018,124869.48029850502
2019,135826.86326769384
2020,119510.25125183607
2021,120235.61381784962
2022,183476.355235425
2023,151768.37093492033
2024,297107.49907717295
2025,391667.1181166359
2026,202297.8510037554
2027,166202.47060490173
2028,191438.39314427215
2029,187300.1593110221
2030,299234.96136468946
2031,276342.77345788793
2032,282729.73310287227
2033,298999.9467352241
2034,184261.81567167008
2035,218732.10023838477
2036,208581.6395802271
2037,213353.56507920698
2038,361962.54077584395
2039,217180.11323705074
2040,426908.32913463656
2041,262743.99475892587
2042,218003.8246400141
2043,166176.34697613833
2044,183018.5393818069
2045,197429.64987950065
2046,149665.43806021495
2047,157428.20921618407
2048,146981.16226030746
2049,148854.25022149572
2050,183657.4781625474
2051,102725.81180196816
2052,134297.9636786094
2053,148809.2710897772
2054,75097.39092690262
2055,148346.68676562587
2056,151813.5466356157
2057,125847.204242734
2058,244216.46776916928
2059,149881.44071856726
2060,170771.45550790313
2061,191394.5776657471
2062,138653.53530666733
2063,102799.45161119025
2064,144935.55979929882
2065,133357.48432774396
2066,187470.50312839967
2067,154087.6778851132
2068,153318.56776319203
2069,83996.99937410852
2070,101730.40483861776
2071,114761.57710959305
2072,157514.33988578204
2073,155577.10382801908
2074,190299.1875046105
2075,152835.1124275155
2076,131986.51342153826
2077,144324.88239511815
2078,126813.27851334517
2079,135521.22566862052
2080,121696.23442232351
2081,130499.62600921812
2082,139497.471775429
2083,149910.74733652017
2084,104741.6183578055
2085,127639.4736755715
2086,167996.03414360358
2087,129847.74416805519
2088,121826.91140639978
2089,87661.36266916484
2090,146410.18028152757
2091,122410.57768558362
2092,139546.34167104523
2093,134353.47395667768
2094,152824.23110497138
2095,167156.5337101021
2096,97068.04447015237
2097,104263.91212030094
2098,163279.5554014827
2099,53498.59455010856
2100,124870.96672883692
2101,131614.33913100374
2102,152073.9961712277
2103,110791.36580620198
2104,168740.98087465425
2105,144386.84139041297
2106,81463.10329652845
2107,270902.7166639998
2108,118066.8192647228
2109,128482.57195218888
2110,153576.5726714353
2111,153602.33459302847
2112,148947.18079837185
2113,124266.22296469465
2114,124051.16507773555
2115,168118.78028953428
2116,126933.81356897033
2117,156874.40106847382
2118,136058.66173506493
2119,111799.04581960631
2120,121179.87218824147
2121,100744.80805967154
2122,88764.54661759378
2123,100205.71357700638
2124,219767.68431891853
2125,146921.24593028525
2126,167546.41438627953
2127,156336.54117548207
2128,140808.68057109663
2129,121796.66333888147
2130,152987.89770958087
2131,174599.98252293718
2132,106407.3096290856
2133,133018.49185452727
2134,123959.65739923419
2135,101785.26286543613
2136,73912.383481875
2137,141990.05387492717
2138,142465.5464489291
2139,163215.86511041378
2140,137963.87192895633
2141,155429.99460364983
2142,132002.53137011128
2143,141596.1479569589
2144,128959.5005536239
2145,136670.96899222484
2146,161870.5580765865
2147,190133.03473536656
2148,131859.43020153744
2149,139124.39973127202
2150,201956.2070664279
2151,142756.6529336891
2152,182464.1587517947
2153,167262.1522437502
2154,114128.54435863013
2155,146274.72953983108
2156,292646.96655582456
2157,245555.6440210128
2158,279720.35385753354
2159,259010.17510165778
2160,181749.82923619446
2161,253996.3400895875
2162,501516.25034876156
2163,373347.8625538014
2164,256434.64267312366
2165,180008.92585540505
2166,152168.18641070853
2167,219159.41994910993
2168,206610.01377897972
2169,206723.48541611934
2170,220706.40806430744
2171,152464.69047069736
2172,147243.96570047492
2173,166463.80870845396
2174,273103.2180500603
2175,349749.3593292711
2176,340881.7996586064
2177,295485.18246171303
2178,220557.88128045262
2179,152953.675171931
2180,254796.8663197629
2181,205441.23877025835
2182,226537.6325635513
2183,205425.28585100488
2184,142037.9426449154
2185,138630.36877340043
2186,151968.5191239907
2187,162393.4605460222
2188,167184.64484146092
2189,270833.96963060816
2190,103177.54790837283
2191,102504.78293111644
2192,105241.12032103534
2193,99083.57749720066
2194,103427.01262721547
2195,121478.57545419307
2196,122884.42260393545
2197,119629.12926293295
2198,170865.75241073788
2199,184329.01328985934
2200,126539.58127040607
2201,133575.0430714461
2202,201906.1494113507
2203,162487.02465704974
2204,182024.95000678443
2205,116229.46397844882
2206,147710.45450660036
2207,208941.41762066155
2208,268289.65391944867
2209,193405.57312095293
2210,134863.11749483182
2211,124252.75314506344
2212,118628.15288380282
2213,97005.20749734384
2214,149602.88149397302
2215,108561.88366444083
2216,157722.4824158983
2217,77442.01120050994
2218,104032.7739984831
2219,98668.80186536086
2220,64880.010096998885
2221,324474.01031507546
2222,272738.27312213747
2223,302972.56549517956
2224,221303.7512517334
2225,143703.6640227071
2226,217078.51434155807
2227,209285.7201793345
2228,267233.9646232826
2229,244772.9212866523
2230,161982.90798172634
2231,223831.222666476
2232,187990.2212154692
2233,187104.94056657865
2234,255498.4298590076
2235,234113.91571393394
2236,291939.3291488316
2237,378215.24783878797
2238,211589.04982551959
2239,138059.27132717008
2240,168885.3911156318
2241,150757.2820220312
2242,145798.27435973234
2243,145767.1174257588
2244,117011.4268903811
2245,106882.91419640157
2246,140716.55049553627
2247,124118.6999223254
2248,125049.71456571804
2249,126429.89461420743
2250,135337.27254735425
2251,127910.90378068657
2252,184840.7588119178
2253,165737.30924412166
2254,194430.8729570345
2255,208053.06225402775
2256,201570.43694694206
2257,233344.9766512377
2258,180377.04978571567
2259,187638.24590151705
2260,161984.694499631
2261,203727.38364223615
2262,234038.40159776408
2263,386884.5381618164
2264,451333.6294017467
2265,179828.91731512264
2266,284340.35777443333
2267,390084.02260857273
2268,407304.8284632803
2269,153127.76423177044
2270,205774.08371670984
2271,216580.44660263794
2272,226054.6304485812
2273,159803.60164755434
2274,181766.46610127712
2275,159614.1927389712
2276,185271.990437743
2277,199257.95084143837
2278,172846.68988760392
2279,126219.84134749149
2280,116536.63278782998
2281,179560.022694009
2282,196444.8113426328
2283,104635.13350844277
2284,118418.59371732907
2285,166383.9799164141
2286,125169.84328172122
2287,365124.6852564869
2288,261633.51858511986
2289,403390.148677797
2290,483775.06591822236
2291,383133.15374933835
2292,442317.1348875634
2293,506547.000782238
2294,490806.1351594681
2295,447007.2116277844
2296,307367.2662710989
2297,328103.501840666
2298,329137.4342038719
2299,421450.8941912911
2300,360948.8483661621
2301,268852.82183513854
2302,253162.666631823
2303,253995.42531162614
2304,247411.57769117784
2305,186515.935282397
2306,197139.69475557996
2307,199035.8195028148
2308,242806.73849071795
2309,284821.7939056365
2310,227893.3818100749
2311,222217.07075953681
2312,184016.56041808636
2313,191970.75874557038
2314,184898.81517216918
2315,191616.80643084395
2316,206149.32074743597
2317,173789.50809786777
2318,188579.75407831295
2319,189730.0293066954
2320,195887.94861145294
2321,269393.13264268806
2322,197452.7302946166
2323,195389.50247763484
2324,183595.71993166627
2325,212410.96773280256
2326,181913.684716177
2327,236803.139588974
2328,262873.0445128235
2329,197861.6093659636
2330,184236.01718856557
2331,431307.8809818064
2332,466290.35674586805
2333,408059.69246153283
2334,302537.7782788824
2335,286387.67349125334
2336,391458.5875168652
2337,208904.92718151846
2338,306728.9395596385
2339,243397.0751181023
2340,404158.4425431827
2341,222362.70071736653
2342,235931.34677831375
2343,222949.22608016507
2344,283278.87294608954
2345,247411.57769117784
2346,228461.86241081118
2347,205941.81861379865
2348,230767.9397740812
2349,175893.44406031625
2350,290542.0724673269
2351,252232.07657562447
2352,258438.54585196835
2353,280375.88942839747
2354,147830.08390134363
2355,177283.11635386833
2356,171617.7001016053
2357,210982.58964707173
2358,204177.9942362433
2359,137081.8744993082
2360,120053.89373294871
2361,142429.15848156298
2362,283669.31061842054
2363,134108.38279763507
2364,168144.9094039916
2365,233436.70060834338
2366,219457.70603007957
2367,240175.82174095575
2368,229077.95393586185
2369,237034.2888256837
2370,191267.99410492796
2371,188743.53435104806
2372,202297.92491834925
2373,295147.4876436316
2374,322448.1965282965
2375,233245.3405108257
2376,292137.6856096297
2377,343757.93144639983
2378,143438.63333334838
2379,227388.25749438736
2380,153785.11269973582
2381,157420.68823213072
2382,193939.00781925023
2383,204812.97681722566
2384,271079.8099559147
2385,162911.48515928708
2386,140174.58701036448
2387,150026.89578498295
2388,111160.98495655137
2389,152944.4474368074
2390,153820.53638753752
2391,145528.18673541307
2392,112755.70945459921
2393,177383.88041102697
2394,147258.08667686774
2395,227630.86256174344
2396,153138.41220945012
2397,202073.6232432189
2398,123927.62065640125
2399,69624.56759193295
2400,48994.612379261394
2401,115861.88987168195
2402,139073.13494124264
2403,150689.4205652538
2404,159549.02259910177
2405,161409.6478054823
2406,141130.8746695012
2407,128498.93491296485
2408,141110.32252292617
2409,135998.52218556454
2410,190599.83920671904
2411,126231.27014554557
2412,164626.5904723076
2413,135668.0955977662
2414,145250.1716771148
2415,149781.02218264053
2416,134702.84601934082
2417,127163.30849689252
2418,123865.89849725348
2419,134389.83045257383
2420,134866.78591044765
2421,166538.16669588903
2422,119154.55105439732
2423,128840.8002006524
2424,154941.70108626378
2425,256341.72655863437
2426,130524.50396663918
2427,116179.60745221932
2428,203267.8654337353
2429,117586.7185851267
2430,132947.14106563292
2431,145155.800775198
2432,142108.79540224717
2433,145467.3964390479
2434,140448.9903731784
2435,160522.89292485412
2436,103005.59101756066
2437,110129.94412871766
2438,137701.73025403934
2439,122916.80772035735
2440,126868.60361585244
2441,124465.75959645573
2442,117923.70064606093
2443,135961.24307353573
2444,131136.52546996428
2445,98396.43381768504
2446,125998.61887049112
2447,187968.0948197145
2448,150718.59177032905
2449,112537.9007600858
2450,150757.8418473658
2451,126206.34974444075
2452,233014.4329105404
2453,97027.75701370147
2454,135326.93231950083
2455,129231.30346033687
2456,138524.45253598105
2457,123440.05139720508
2458,123550.63501399754
2459,118107.67113209583
2460,156391.54218728037
2461,110944.9546836686
2462,144448.41784049786
2463,124065.88289217053
2464,208395.38009608554
2465,133768.2862408631
2466,113567.38947798542
2467,156957.53881703343
2468,103749.3263914392
2469,104943.97164703863
2470,214940.7453183931
2471,223566.81138007424
2472,174091.94422616035
2473,128247.4537479009
2474,102721.54697029972
2475,236547.0370121442
2476,124074.21504394135
2477,133986.3648906244
2478,171923.95469925913
2479,123640.72214877594
2480,150718.98345350762
2481,130371.51967240886
2482,130688.18973393113
2483,117094.77113016555
2484,123334.47485659315
2485,121489.18226035134
2486,162545.37526255124
2487,257189.59254269185
2488,175215.69733561168
2489,169258.37062456692
2490,152007.1492240838
2491,76667.3156690557
2492,183483.21190925298
2493,159449.9241016793
2494,175505.3648338817
2495,114731.21314706212
2496,253978.59673862887
2497,159371.8832442485
2498,118983.78646769987
2499,110106.11168914595
2500,140914.58603340416
2501,136169.03895029347
2502,172160.51051241485
2503,88155.60018060387
2504,183203.42165298684
2505,247284.95906260778
2506,263642.0221692281
2507,334665.25778671465
2508,263642.0221692281
2509,221569.49093677214
2510,238847.79991101642
2511,198510.9171049288
2512,230535.61626656097
2513,222486.90220836076
2514,246598.83273289696
2515,148590.95232837228
2516,155448.27872295628
2517,143405.60563222007
2518,156783.49322913488
2519,240893.8943647073
2520,218525.6178310576
2521,205928.62170331075
2522,232716.7446474739
2523,132670.58269324212
2524,144763.2330210426
2525,138084.2668256628
2526,143401.1259502753
2527,118069.57014754262
2528,126042.78144236554
2529,133693.1708145202
2530,125009.16591326044
2531,262556.1642590396
2532,245091.13757902972
2533,211582.5205450314
2534,233507.4669627731
2535,359412.426051793
2536,272853.30982747144
2537,246576.71463380463
2538,201170.62574693956
2539,198597.07127301188
2540,181633.35964011215
2541,201831.45337910752
2542,175634.56560573832
2543,140598.290876687
2544,127255.52663441065
2545,131156.209715749
2546,141377.5148235092
2547,158001.99110964214
2548,165189.07305216114
2549,174495.8543752877
2550,287437.3782829012
2551,162557.83501382914
2552,125137.9541920094
2553,100660.8435334228
2554,107998.04777403398
2555,122266.41891778634
2556,120900.3005420199
2557,125904.85477129658
2558,181936.2256378059
2559,137604.79263339678
2560,136960.54905320448
2561,159263.28744887354
2562,139965.26672838052
2563,146286.84387560733
2564,188733.05928756355
2565,132512.53193091255
2566,161754.34372339078
2567,121619.21460069927
2568,185254.7191236616
2569,187849.8224767339
2570,132204.12314680725
2571,170157.2245263286
2572,183089.25655446193
2573,216055.0175626039
2574,338348.3001542637
2575,129202.96088398731
2576,132063.03096404398
2577,169871.08995976474
2578,94512.79989299767
2579,65735.49991922308
2580,145809.11966942213
2581,141336.83625410363
2582,138966.03575840007
2583,282032.3318311259
2584,165825.9097133168
2585,196739.79476074746
2586,240449.8477843078
2587,223820.55289481525
2588,160054.14683204982
2589,154910.68869646415
2590,233947.67656753713
2591,234121.1970640175
2592,217679.9957453719
2593,239744.53930651906
2594,173604.30020243727
2595,220807.78272699777
2596,372765.503673336
2597,199035.87053955076
2598,300344.97395855834
2599,324869.6148595424
2600,181957.50983576846
2601,149254.6635738084
2602,89742.20627258823
2603,97036.67755588393
2604,94669.14901856719
2605,84963.26716729687
2606,156918.439681271
2607,172669.59746414216
2608,220626.41718409304
2609,164781.6541295643
2610,111828.37435621621
2611,158328.01894334797
2612,157202.9009649335
2613,124410.1568504329
2614,127867.59470559713
2615,154313.7784777901
2616,142212.36456782868
2617,192052.56037861624
2618,185276.94635737943
2619,204941.2493659285
2620,197581.1301152603
2621,187709.71849402576
2622,203141.24713014642
2623,290557.413071557
2624,337936.9083344057
2625,322250.4322533652
2626,171080.4014433049
2627,187618.0454304369
2628,464352.3193683587
2629,600910.0942175834
2630,398270.31223690644
2631,477962.6590757284
2632,479677.0960211672
2633,325606.49108690216
2634,438333.45482320216
2635,161318.6564429399
2636,200357.04817945705
2637,206601.83963780632
2638,315556.49429101235
2639,199859.955252971
2640,157066.20277294584
2641,105129.503450024
2642,207032.1113799576
2643,108654.73619834916
2644,152893.93925043594
2645,105948.42172685287
2646,105437.24144833234
2647,110939.29317150646
2648,156917.3765115575
2649,155365.8892647339
2650,157072.0379576962
2651,156095.11024635017
2652,475566.1072474397
2653,246134.58828074986
2654,236502.98592567246
2655,394341.23871906527
2656,367194.50607902836
2657,375032.1593426238
2658,310614.5302440906
2659,344196.15323270473
2660,364258.9762307441
2661,368006.68051405845
2662,374682.2595672794
2663,306291.1358652849
2664,283512.56593738036
2665,326614.81540183816
2666,290674.23637328605
2667,179989.3050000065
2668,200566.67925614252
2669,177451.50349146442
2670,325545.3350140212
2671,200566.67925614252
2672,204910.20144020894
2673,233015.34537677412
2674,231863.94119718525
2675,193962.1129414221
2676,199548.09194640903
2677,210801.04970983093
2678,305273.40645511233
2679,303388.63879492367
2680,327529.5092243837
2681,470279.8230873033
2682,411753.55346855376
2683,516481.17717147915
2684,350482.1691762719
2685,436347.1731667022
2686,263367.66082973086
2687,325079.7151947901
2688,227450.88674790846
2689,222613.9176604256
2690,553523.9785328747
2691,196232.5421413561
2692,150163.1848652052
2693,205280.77431850065
2694,142277.1479706301
2695,213614.6193702196
2696,204497.45935100777
2697,193784.96839934855
2698,207098.77320634932
2699,185526.09553590819
2700,167082.41855645372
2701,152076.1604788913
2702,121249.4468215766
2703,140463.43341719953
2704,164358.2755893565
2705,125553.00705897136
2706,116901.2917098182
2707,133102.75810491992
2708,126523.67731333892
2709,119035.85557994714
2710,132366.86819135206
2711,310028.4116404608
2712,438362.7963313058
2713,194756.03497074067
2714,175474.30328661975
2715,187600.1014726814
2716,165225.49889007423
2717,208086.46795410704
2718,237062.23598514247
2719,153161.7488084096
2720,171854.29406663694
2721,142465.5464489291
2722,159255.73309475472
2723,157067.00164721135
2724,125361.02306173887
2725,139560.19185141
2726,142292.2703149127
2727,199891.18817501096
2728,178982.3732446483
2729,156368.20889660297
2730,142299.1129197809
2731,127836.31950878
2732,127270.19915046105
2733,178876.19579914183
2734,149359.8014088508
2735,134160.69124151592
